Date,Time,group name,Distance along tape,Distance along tape,Plant type?,Litter,Groundcover Identification,Ground Cover,Trees/shrubs identification,Active Burrows,Inactive Burrows,>2cm,DunePostition,Latitude,Longitude,Accuracy
5/07/2015,8:34:49 AM,blueking,100,,Crab data,,,,,2,0,0,,,,
5/07/2015,8:35:54 AM,blueking,,100,Dune Position,,,,,,,,Upslope,-25.60596359,153.0928465,2
5/07/2015,8:47:52 AM,blueking,0,,Litter Cover,1,,,,,,,,,,
5/07/2015,8:48:29 AM,blueking,0,,Crab data,,,,,0,0,0,,,,
5/07/2015,8:48:36 AM,blueking,,0,Dune Position,,,,,,,,Upslope,-25.6061458,153.0927728,0.8
5/07/2015,8:49:05 AM,blueking,5,,Litter Cover,0,,,,,,,,,,
5/07/2015,8:49:39 AM,blueking,5,,Groundcover Plants,,Beach Spinifex,38,,,,,,,,
5/07/2015,8:50:00 AM,blueking,5,,Crab data,,,,,1,0,0,,,,
5/07/2015,8:51:21 AM,blueking,10,,Litter Cover,0,,,,,,,,,,
5/07/2015,8:51:36 AM,blueking,10,,Groundcover Plants,,Beach Spinifex,10,,,,,,,,
5/07/2015,8:52:08 AM,blueking,10,,Crab data,,,,,1,0,0,,,,
5/07/2015,8:52:15 AM,blueking,,10,Dune Position,,,,,,,,Crest,-25.60614851,153.0926959,1.4
5/07/2015,8:53:07 AM,blueking,15,,Litter Cover,3,,,,,,,,,,
5/07/2015,8:53:32 AM,blueking,15,,Groundcover Plants,,Beach Spinifex,25,,,,,,,,
5/07/2015,8:54:04 AM,blueking,15,,Crab data,,,,,1,0,0,,,,
5/07/2015,8:54:16 AM,blueking,,15,Dune Position,,,,,,,,Trough,-25.60618486,153.0926593,2.4
5/07/2015,8:54:55 AM,blueking,20,,Litter Cover,1,,,,,,,,,,
5/07/2015,8:55:41 AM,blueking,20,,Groundcover Plants,,Beach Spinifex,16,,,,,,,,
5/07/2015,8:56:19 AM,blueking,20,,Crab data,,,,,2,1,1,,,,
5/07/2015,8:56:25 AM,blueking,,20,Dune Position,,,,,,,,Upslope,-25.60612904,153.0926147,1
5/07/2015,8:57:58 AM,blueking,25,,Litter Cover,24,,,,,,,,,,
5/07/2015,8:58:16 AM,blueking,25,,Groundcover Plants,,Beach Spinifex,60,,,,,,,,
5/07/2015,8:59:11 AM,blueking,25,,Groundcover Plants,,yellow beach bean,10,,,,,,,,
